"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-15T23:01:11","2026-05-15","7.95","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-15T23:01:11","2026-05-15","11.06","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-16T00:01:11","2026-05-16","7.95","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-16T00:01:11","2026-05-16","11.08","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-16T01:01:11","2026-05-16","7.95","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-16T01:01:11","2026-05-16","11.09","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-16T02:01:11","2026-05-16","7.95","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-16T02:01:11","2026-05-16","11.11","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-16T03:01:11","2026-05-16","7.95","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-16T03:01:11","2026-05-16","11.14","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-30T18:01:11","2026-05-30","8.03","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-30T18:01:11","2026-05-30","9.56","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-16T04:01:11","2026-05-16","7.94","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-16T04:01:11","2026-05-16","11.18","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-16T05:01:11","2026-05-16","7.95","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-16T05:01:11","2026-05-16","11.22","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-16T09:01:11","2026-05-16","8.02","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-16T09:01:11","2026-05-16","11.4","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-16T06:01:11","2026-05-16","7.97","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-16T06:01:11","2026-05-16","11.28","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-16T07:01:11","2026-05-16","7.99","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-16T07:01:11","2026-05-16","11.35","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-16T08:01:11","2026-05-16","8.01","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-16T08:01:11","2026-05-16","11.38","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-30T19:01:11","2026-05-30","8.01","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-30T19:01:11","2026-05-30","9.54","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-30T20:01:11","2026-05-30","7.99","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-30T20:01:11","2026-05-30","9.53","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-15T03:01:11","2026-05-15","7.92","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T02:01:11","2026-05-21","7.89","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T02:01:11","2026-05-21","10.58","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-15T03:01:11","2026-05-15","11.19","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-30T21:01:11","2026-05-30","7.97","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-30T21:01:11","2026-05-30","9.52","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-30T22:01:11","2026-05-30","7.97","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-30T22:01:11","2026-05-30","9.54","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T03:01:11","2026-05-21","7.9","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T03:01:11","2026-05-21","10.61","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T04:01:11","2026-05-21","7.9","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T04:01:11","2026-05-21","10.63","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T18:01:11","2026-05-21","7.97","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T18:01:11","2026-05-21","10.36","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-22T01:01:11","2026-05-22","7.87","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-22T01:01:11","2026-05-22","10.31","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T05:01:11","2026-05-21","7.89","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T05:01:11","2026-05-21","10.65","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T19:01:12","2026-05-21","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T19:01:12","2026-05-21","10.29","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-22T02:01:11","2026-05-22","7.87","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-22T02:01:11","2026-05-22","10.34","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T06:01:11","2026-05-21","7.9","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T06:01:11","2026-05-21","10.67","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-22T05:01:11","2026-05-22","7.88","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-22T05:01:11","2026-05-22","10.43","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T07:01:11","2026-05-21","7.91","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T07:01:11","2026-05-21","10.71","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T20:01:11","2026-05-21","7.9","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T20:01:11","2026-05-21","10.23","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T21:01:11","2026-05-21","7.86","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T21:01:11","2026-05-21","10.21","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T08:01:11","2026-05-21","7.92","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T08:01:11","2026-05-21","10.73","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-22T03:01:11","2026-05-22","7.87","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-22T03:01:11","2026-05-22","10.37","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-30T23:01:11","2026-05-30","7.96","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-30T23:01:11","2026-05-30","9.58","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-31T00:01:11","2026-05-31","7.97","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-31T00:01:11","2026-05-31","9.64","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-31T01:01:11","2026-05-31","7.97","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-31T01:01:11","2026-05-31","9.68","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T22:01:11","2026-05-21","7.85","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T22:01:11","2026-05-21","10.23","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-22T04:01:11","2026-05-22","7.87","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-22T04:01:11","2026-05-22","10.39","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T09:01:11","2026-05-21","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T09:01:11","2026-05-21","10.76","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T23:01:11","2026-05-21","7.85","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T23:01:11","2026-05-21","10.26","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T10:01:11","2026-05-21","7.95","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T10:01:11","2026-05-21","10.75","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-22T06:01:11","2026-05-22","7.88","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-22T06:01:11","2026-05-22","10.47","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-22T00:01:11","2026-05-22","7.86","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-22T00:01:11","2026-05-22","10.28","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T11:01:11","2026-05-21","7.96","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T11:01:11","2026-05-21","10.74","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T12:01:11","2026-05-21","7.97","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T13:01:11","2026-05-21","7.97","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T12:01:11","2026-05-21","10.69","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T13:01:11","2026-05-21","10.65","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-05-21T14:01:11","2026-05-21","7.99","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-mgL","2026-05-21T14:01:11","2026-05-21","10.66","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T12:01:11","2026-04-21","8.41","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T13:01:11","2026-04-21","8.49","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T14:01:11","2026-04-21","8.52","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T15:01:11","2026-04-21","8.51","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T16:01:11","2026-04-21","8.47","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T17:01:11","2026-04-21","8.37","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T18:01:11","2026-04-21","8.24","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T19:01:11","2026-04-21","8.14","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T20:01:11","2026-04-21","8.05","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T21:01:11","2026-04-21","7.99","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T22:01:11","2026-04-21","7.96","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-21T23:01:11","2026-04-21","7.94","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T00:01:11","2026-04-22","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T01:01:11","2026-04-22","7.92","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T02:01:11","2026-04-22","7.92","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T03:01:11","2026-04-22","7.92","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T04:01:11","2026-04-22","7.92","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T05:01:11","2026-04-22","7.92","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T06:01:11","2026-04-22","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T07:01:11","2026-04-22","7.98","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T08:01:11","2026-04-22","8.07","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T09:01:11","2026-04-22","8.14","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T10:01:11","2026-04-22","8.22","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T11:01:12","2026-04-22","8.31","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T12:01:11","2026-04-22","8.39","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T13:01:11","2026-04-22","8.49","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T14:01:11","2026-04-22","8.54","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T15:01:11","2026-04-22","8.53","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T16:01:11","2026-04-22","8.49","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T17:01:11","2026-04-22","8.4","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T18:01:11","2026-04-22","8.28","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T19:01:11","2026-04-22","8.17","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T20:01:11","2026-04-22","8.08","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T21:01:11","2026-04-22","8.01","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T22:01:11","2026-04-22","7.98","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-22T23:01:11","2026-04-22","7.96","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T00:01:11","2026-04-23","7.94","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T01:01:11","2026-04-23","7.94","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T02:01:11","2026-04-23","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T03:01:11","2026-04-23","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T04:01:11","2026-04-23","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T05:01:11","2026-04-23","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T06:01:11","2026-04-23","7.95","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T07:01:11","2026-04-23","7.99","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T08:01:11","2026-04-23","8.07","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T09:01:11","2026-04-23","8.19","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T10:01:11","2026-04-23","8.3","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T11:01:11","2026-04-23","8.36","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T12:01:11","2026-04-23","8.43","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T13:01:11","2026-04-23","8.52","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T14:01:11","2026-04-23","8.56","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T15:01:11","2026-04-23","8.55","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T16:01:11","2026-04-23","8.51","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T17:01:11","2026-04-23","8.42","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T18:01:11","2026-04-23","8.28","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T19:01:11","2026-04-23","8.17","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T20:01:11","2026-04-23","8.07","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T21:01:11","2026-04-23","8.0","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T22:01:11","2026-04-23","7.97","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-23T23:01:11","2026-04-23","7.95","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T00:01:11","2026-04-24","7.94","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T01:01:11","2026-04-24","7.92","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T02:01:11","2026-04-24","7.92","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T03:01:11","2026-04-24","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T04:01:11","2026-04-24","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T05:01:11","2026-04-24","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T06:01:11","2026-04-24","7.94","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T07:01:11","2026-04-24","7.99","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T08:01:11","2026-04-24","8.05","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T09:01:11","2026-04-24","8.11","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T10:01:11","2026-04-24","8.18","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T11:01:11","2026-04-24","8.27","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T12:01:11","2026-04-24","8.37","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T13:01:11","2026-04-24","8.48","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T14:01:11","2026-04-24","8.54","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T15:01:11","2026-04-24","8.52","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T16:01:11","2026-04-24","8.49","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T17:01:11","2026-04-24","8.4","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T18:01:11","2026-04-24","8.27","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T19:01:11","2026-04-24","8.15","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T20:01:11","2026-04-24","8.05","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T21:01:11","2026-04-24","7.98","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T22:01:12","2026-04-24","7.94","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-24T23:01:11","2026-04-24","7.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T00:01:11","2026-04-25","7.92","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T01:01:11","2026-04-25","7.91","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T02:01:11","2026-04-25","7.91","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T03:01:11","2026-04-25","7.91","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T04:01:11","2026-04-25","7.91","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T05:01:11","2026-04-25","7.91","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T06:01:11","2026-04-25","7.92","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T07:01:11","2026-04-25","7.96","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T08:01:11","2026-04-25","8.03","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T09:01:11","2026-04-25","8.12","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T10:01:11","2026-04-25","8.21","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T11:01:11","2026-04-25","8.3","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T12:01:11","2026-04-25","8.42","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T13:01:11","2026-04-25","8.52","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T14:01:11","2026-04-25","8.56","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-ph-i-subdaily","2026-04-25T15:01:11","2026-04-25","8.55","","Unchecked",""
