"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T07:01:11","2026-04-25","98.33","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T08:01:11","2026-04-25","100.87","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T09:01:11","2026-04-25","103.74","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T10:01:11","2026-04-25","105.65","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T11:01:11","2026-04-25","107.43","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T12:01:11","2026-04-25","109.95","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T13:01:11","2026-04-25","111.48","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T14:01:11","2026-04-25","110.93","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T15:01:11","2026-04-25","108.96","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T16:01:11","2026-04-25","106.63","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T17:01:11","2026-04-25","103.53","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T18:01:11","2026-04-25","100.48","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T19:01:11","2026-04-25","98.25","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T20:01:11","2026-04-25","96.51","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T21:01:11","2026-04-25","95.64","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T22:01:11","2026-04-25","95.53","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-25T23:01:11","2026-04-25","95.59","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T01:00:01","2026-04-26","95.69","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T02:01:11","2026-04-26","95.98","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T03:01:11","2026-04-26","96.07","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T04:01:11","2026-04-26","96.2","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T05:01:11","2026-04-26","96.35","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T06:01:11","2026-04-26","97.01","","Unchecked",""
